time_stamp,cpu_avg,cpu_max,mem_avg,mem_max,plan_cpu,plan_mem,cpu_util_percent,mem_util_percent,disk_io_percent,dist_label
333310,98.0,100.0,0.03,0.03,100.0,0.39,41.0,93.0,54.0,0
333320,50.0,65.0,0.0,,100.0,0.3,44.0,94.0,54.0,0
333330,67.0,90.0,0.0,,100.0,0.3,42.0,94.0,54.0,0
333340,51.0,67.0,0.0,,100.0,0.3,28.0,93.0,54.0,0
333350,70.0,88.0,0.0,,100.0,0.3,57.0,93.0,54.0,0
333360,67.0,93.0,0.0,,100.0,0.3,28.0,93.0,56.0,0
333370,75.0,97.0,0.06,0.06,100.0,0.2,23.0,93.0,56.0,0
333380,33.0,84.0,0.0,,100.0,0.3,43.0,93.0,56.0,0
333390,97.0,103.0,0.06,0.06,100.0,0.2,66.0,94.0,56.0,0
333400,11.0,173.0,0.08,0.09,100.0,0.39,24.0,94.0,56.0,0
333410,96.0,193.0,0.4,0.51,50.0,0.59,26.0,93.0,56.0,0
333420,40.0,66.0,0.0,,100.0,0.3,27.0,93.0,59.0,0
333430,19.0,56.0,0.03,0.03,100.0,0.3,62.0,93.0,59.0,0
333440,16.0,67.0,0.04,0.04,100.0,0.3,68.0,94.0,59.0,0
333450,25.0,800.0,0.74,1.05,100.0,0.59,26.0,94.0,59.0,0
333460,72.0,87.0,0.03,0.03,100.0,0.3,31.0,94.0,59.0,0
333470,87.0,104.0,0.06,0.06,100.0,0.2,35.0,94.0,59.0,0
333480,84.0,291.0,0.21,0.37,100.0,0.3,29.0,94.0,60.0,0
333500,65.0,104.0,,,100.0,0.3,70.0,94.0,60.0,0
333510,67.0,89.0,,,100.0,0.3,29.0,94.0,60.0,0
333520,95.0,103.0,0.06,0.06,100.0,0.2,29.0,94.0,60.0,0
333530,25.0,126.0,0.03,0.04,100.0,0.3,30.0,94.0,60.0,0
333540,62.0,106.0,,,100.0,0.3,35.0,94.0,56.0,0
333550,17.0,81.0,0.03,0.04,100.0,0.3,33.0,95.0,56.0,0
333560,86.0,100.0,0.03,0.03,100.0,0.39,43.0,95.0,56.0,0
333570,23.0,98.0,0.04,0.06,100.0,0.3,34.0,94.0,56.0,0
333580,61.0,88.0,0.03,0.03,100.0,0.3,41.0,94.0,56.0,0
333590,36.0,124.0,,,100.0,0.49,34.0,94.0,56.0,0
333600,16.0,53.0,0.02,0.02,30.0,0.05,50.0,94.0,58.0,0
333610,70.0,104.0,,,100.0,0.3,29.0,95.0,58.0,0
333620,44.0,61.0,0.03,0.03,50.0,0.3,50.0,94.0,58.0,0
333630,101.0,105.0,0.07,0.09,50.0,0.49,27.0,95.0,58.0,0
333640,88.0,101.0,0.06,0.06,100.0,0.2,53.0,95.0,58.0,0
333660,,,,,100.0,0.59,33.0,94.0,60.0,0
333670,10.0,101.0,0.08,0.09,100.0,0.39,24.0,94.0,60.0,0
333680,63.0,81.0,,,100.0,0.3,26.0,95.0,60.0,0
333690,72.0,87.0,,,100.0,0.3,33.0,95.0,60.0,0
333700,54.0,74.0,0.02,0.03,50.0,0.2,67.0,95.0,60.0,0
333710,90.0,94.0,0.02,0.02,100.0,0.2,51.0,95.0,60.0,0
333720,83.0,83.0,0.02,0.02,100.0,0.49,24.0,95.0,62.0,0
333730,2.0,6.0,0.03,0.05,100.0,0.79,31.0,96.0,62.0,0
333740,59.0,134.0,0.03,0.09,100.0,0.49,36.0,95.0,62.0,0
333750,115.0,191.0,0.1,0.13,100.0,0.3,32.0,96.0,62.0,0
333760,65.0,82.0,0.0,,100.0,0.49,41.0,96.0,62.0,0
333770,59.0,87.0,0.0,,100.0,0.49,37.0,97.0,62.0,0
333780,4.0,93.0,0.05,0.05,100.0,0.39,41.0,97.0,61.0,0
333790,115.0,198.0,0.14,0.14,100.0,0.3,44.0,96.0,61.0,0
333800,93.0,106.0,,,100.0,0.49,47.0,97.0,61.0,0
333820,68.0,130.0,,,100.0,0.49,40.0,96.0,61.0,0
333830,86.0,102.0,0.06,0.06,100.0,0.2,47.0,96.0,61.0,0
333840,29.0,163.0,0.03,0.04,100.0,0.3,49.0,96.0,63.0,0
333850,125.0,160.0,0.08,0.14,50.0,0.2,37.0,96.0,63.0,0
333860,35.0,70.0,0.04,0.05,50.0,0.59,34.0,97.0,63.0,0
333870,58.0,63.0,0.04,0.04,100.0,0.3,62.0,97.0,63.0,0
333880,57.0,104.0,0.04,0.08,100.0,0.49,61.0,97.0,63.0,0
333890,45.0,76.0,,,100.0,0.49,40.0,97.0,63.0,0
333900,100.0,124.0,0.11,0.14,50.0,0.3,31.0,97.0,60.0,0
333910,98.0,114.0,0.09,0.09,100.0,0.49,34.0,97.0,60.0,0
333920,77.0,180.0,0.07,0.09,100.0,0.49,32.0,97.0,60.0,0
333930,8.0,77.0,,,100.0,0.49,33.0,97.0,60.0,0
333940,74.0,101.0,0.05,0.07,100.0,0.3,36.0,98.0,60.0,0
333950,83.0,100.0,0.06,0.06,100.0,0.2,37.0,98.0,60.0,0
333960,41.0,142.0,0.06,0.08,100.0,0.49,42.0,97.0,59.0,0
333970,39.0,63.0,0.03,0.04,100.0,0.3,72.0,97.0,59.0,0
333980,76.0,130.0,0.07,0.08,100.0,0.49,69.0,97.0,59.0,0
333990,97.0,194.0,0.09,0.13,50.0,0.3,71.0,97.0,59.0,0
334000,14.0,93.0,0.11,0.18,100.0,0.69,50.0,96.0,59.0,0
334010,96.0,101.0,0.03,0.03,100.0,0.2,38.0,96.0,59.0,0
334020,89.0,117.0,0.3,0.4,100.0,0.39,31.0,96.0,66.0,0
334030,134.0,1066.0,0.16,0.26,100.0,0.59,33.0,95.0,66.0,0
334040,91.0,97.0,0.03,0.03,100.0,0.3,33.0,95.0,66.0,0
334050,36.0,92.0,0.03,0.03,100.0,0.3,36.0,94.0,66.0,0
334070,30.0,111.0,0.07,0.08,100.0,0.49,58.0,95.0,66.0,0
334080,51.0,74.0,0.02,0.03,100.0,0.2,68.0,95.0,57.0,0
334090,118.0,240.0,0.18,0.3,100.0,0.79,66.0,95.0,57.0,0
334100,84.0,99.0,0.04,0.04,100.0,0.3,35.0,94.0,57.0,0
334110,47.0,117.0,0.01,0.07,100.0,0.49,34.0,95.0,57.0,0
334120,75.0,102.0,0.06,0.07,100.0,0.59,42.0,95.0,57.0,0
334130,82.0,96.0,0.0,,100.0,0.49,30.0,95.0,57.0,0
334140,,,,,100.0,0.3,30.0,94.0,57.0,0
334150,100.0,157.0,0.12,0.13,100.0,0.59,27.0,94.0,57.0,0
334160,45.0,107.0,0.03,0.04,100.0,0.3,35.0,95.0,57.0,0
334170,,,,,100.0,0.3,33.0,95.0,57.0,0
334180,91.0,102.0,0.12,0.12,50.0,0.59,33.0,95.0,57.0,0
334200,91.0,103.0,0.13,0.13,50.0,0.59,46.0,94.0,58.0,0
334230,92.0,102.0,0.14,0.14,50.0,0.59,36.0,94.0,58.0,0
334240,16.0,29.0,0.05,0.06,50.0,0.59,36.0,94.0,58.0,0
334250,16.0,29.0,0.05,0.06,50.0,0.59,62.0,94.0,58.0,0
334260,17.0,28.0,0.06,0.06,50.0,0.59,33.0,94.0,62.0,0
334270,101.0,141.0,0.14,0.19,100.0,0.49,29.0,94.0,62.0,0
334280,82.0,125.0,0.03,0.02,50.0,0.39,49.0,93.0,62.0,0
334290,32.0,160.0,0.04,0.04,100.0,0.3,61.0,93.0,62.0,0
334300,92.0,131.0,0.04,0.04,100.0,0.3,28.0,93.0,62.0,0
334320,112.0,153.0,0.0,0.02,100.0,0.49,24.0,94.0,63.0,0
334330,69.0,96.0,0.03,0.03,100.0,0.2,27.0,94.0,63.0,0
334340,58.0,76.0,0.03,0.04,50.0,0.59,62.0,94.0,63.0,0
334350,62.0,78.0,0.03,0.04,50.0,0.59,69.0,94.0,63.0,0
334360,99.0,104.0,0.06,0.06,100.0,0.2,30.0,94.0,63.0,0
334370,99.0,104.0,0.06,0.06,100.0,0.2,24.0,94.0,63.0,0
334380,54.0,100.0,0.14,0.17,100.0,0.39,31.0,93.0,58.0,0
334390,,,,,100.0,0.3,33.0,93.0,58.0,0
334410,31.0,43.0,0.03,0.03,100.0,0.3,58.0,94.0,58.0,0
334420,67.0,81.0,0.03,0.03,100.0,0.3,75.0,94.0,58.0,0
334430,10.0,100.0,0.09,0.1,100.0,0.39,64.0,94.0,58.0,0
334440,93.0,101.0,0.01,0.03,100.0,0.2,31.0,93.0,65.0,0
334450,54.0,74.0,0.03,0.03,100.0,0.3,32.0,93.0,65.0,0
334460,73.0,76.0,0.03,0.03,100.0,0.3,33.0,94.0,65.0,0
334470,85.0,97.0,0.0,,100.0,0.49,34.0,94.0,65.0,0
334480,81.0,114.0,0.05,0.06,100.0,0.3,36.0,94.0,65.0,0
334490,,,,,100.0,0.3,32.0,94.0,65.0,0
334500,53.0,79.0,0.03,0.03,100.0,0.3,28.0,94.0,63.0,0
334510,43.0,100.0,0.0,,100.0,0.49,44.0,94.0,63.0,0
334520,89.0,99.0,0.03,0.03,100.0,0.2,32.0,95.0,63.0,0
334530,50.0,60.0,,,100.0,0.3,63.0,94.0,63.0,0
334540,2.0,42.0,0.04,0.05,100.0,0.39,72.0,94.0,63.0,0
334550,50.0,127.0,0.05,0.08,100.0,0.3,72.0,94.0,63.0,0
334560,47.0,100.0,,,100.0,0.3,40.0,95.0,59.0,0
334570,,,,,100.0,0.3,38.0,95.0,59.0,0
334580,87.0,96.0,0.04,0.06,100.0,0.2,29.0,95.0,59.0,0
334590,25.0,72.0,0.03,0.03,100.0,0.3,35.0,94.0,59.0,0
334600,25.0,67.0,0.04,0.04,100.0,0.3,26.0,94.0,59.0,0
334610,102.0,131.0,0.06,0.09,100.0,0.49,34.0,94.0,59.0,0
334620,57.0,381.0,0.03,0.04,50.0,0.59,32.0,94.0,63.0,0
334630,136.0,298.0,0.13,0.2,100.0,0.49,27.0,94.0,63.0,0
334640,57.0,74.0,0.02,0.03,100.0,0.3,29.0,94.0,63.0,0
334650,35.0,120.0,0.07,0.08,100.0,0.49,30.0,94.0,63.0,0
334660,110.0,147.0,0.06,0.08,100.0,0.49,36.0,94.0,63.0,0
334670,49.0,81.0,0.05,0.05,100.0,0.3,31.0,94.0,63.0,0
334680,28.0,116.0,0.07,0.08,100.0,0.49,40.0,95.0,63.0,0
334690,94.0,107.0,0.06,0.06,100.0,0.2,43.0,95.0,63.0,0
334700,88.0,153.0,0.07,0.08,100.0,0.3,36.0,95.0,63.0,0
334710,,,,,100.0,0.3,39.0,95.0,63.0,0
334720,85.0,93.0,0.05,0.06,100.0,0.2,33.0,94.0,63.0,0
334730,63.0,106.0,0.05,0.07,100.0,0.39,48.0,94.0,63.0,0
334740,27.0,111.0,0.07,0.08,100.0,0.49,34.0,94.0,57.0,0
334750,125.0,473.0,0.1,0.12,100.0,0.59,53.0,94.0,57.0,0
334770,73.0,141.0,0.05,0.07,50.0,0.59,36.0,95.0,57.0,0
334780,87.0,100.0,0.06,0.06,100.0,0.2,32.0,96.0,57.0,0
334790,36.0,133.0,0.07,0.08,100.0,0.49,34.0,94.0,57.0,0
334800,,,,,100.0,0.3,72.0,95.0,62.0,0
334810,104.0,113.0,0.03,0.04,100.0,0.59,35.0,95.0,62.0,0
334820,60.0,78.0,0.03,0.03,100.0,0.3,30.0,95.0,62.0,0
334830,25.0,76.0,0.04,0.05,100.0,0.3,29.0,95.0,62.0,0
334840,99.0,123.0,0.3,0.5,100.0,0.35,34.0,95.0,62.0,0
334850,93.0,260.0,0.81,1.02,50.0,0.68,34.0,95.0,62.0,0
334860,90.0,100.0,0.08,0.1,100.0,0.2,67.0,95.0,59.0,0
334870,88.0,104.0,0.06,0.06,100.0,0.2,65.0,95.0,59.0,0
334880,81.0,116.0,0.03,0.03,50.0,0.2,54.0,96.0,59.0,0
334890,83.0,84.0,0.03,0.03,50.0,0.3,40.0,95.0,59.0,0
334900,96.0,197.0,0.25,0.36,100.0,0.49,42.0,95.0,59.0,0
334910,,,,,100.0,0.3,33.0,96.0,59.0,0
334920,70.0,91.0,0.03,0.03,100.0,0.3,34.0,95.0,65.0,0
334930,,,,,100.0,0.3,48.0,96.0,65.0,0
334940,79.0,119.0,0.01,0.03,100.0,0.3,38.0,96.0,65.0,0
334950,7.0,45.0,0.07,0.09,100.0,0.49,36.0,96.0,65.0,0
334960,71.0,201.0,0.39,0.6,50.0,0.59,37.0,96.0,65.0,0
334970,33.0,107.0,0.07,0.08,100.0,0.49,43.0,96.0,65.0,0
334980,81.0,95.0,0.05,0.06,100.0,0.2,45.0,97.0,69.0,0
334990,37.0,130.0,0.07,0.08,100.0,0.49,43.0,97.0,69.0,0
335000,66.0,68.0,0.02,0.02,100.0,0.2,61.0,97.0,69.0,0
335010,78.0,98.0,0.03,0.04,100.0,0.3,70.0,98.0,69.0,0
335020,91.0,101.0,0.09,0.11,50.0,0.39,62.0,97.0,69.0,0
335030,76.0,105.0,0.03,0.04,100.0,0.3,66.0,97.0,69.0,0
335040,99.0,208.0,0.13,0.15,50.0,0.39,38.0,97.0,62.0,0
335050,,,,,100.0,0.2,46.0,96.0,62.0,0
335060,119.0,195.0,0.13,0.17,50.0,0.39,37.0,96.0,62.0,0
335070,92.0,105.0,0.06,0.07,100.0,0.3,43.0,97.0,62.0,0
335080,94.0,100.0,0.03,0.03,100.0,0.2,45.0,97.0,62.0,0
335090,96.0,189.0,0.29,0.44,100.0,0.3,39.0,97.0,62.0,0
335100,,,,,100.0,0.3,42.0,97.0,63.0,0
335110,77.0,366.0,0.16,0.22,100.0,0.59,56.0,97.0,63.0,0
335120,59.0,105.0,0.0,,100.0,0.49,41.0,97.0,63.0,0
335130,59.0,105.0,0.0,,100.0,0.49,37.0,97.0,63.0,0
335140,50.0,76.0,0.02,0.03,100.0,0.3,39.0,97.0,63.0,0
335150,94.0,103.0,0.06,0.06,100.0,0.2,38.0,97.0,63.0,0
335160,104.0,136.0,0.02,0.08,100.0,0.49,41.0,96.0,68.0,0
335170,15.0,63.0,0.9,1.2,100.0,0.59,40.0,96.0,68.0,0
335180,87.0,110.0,0.02,0.02,100.0,0.3,42.0,96.0,68.0,0
335190,87.0,146.0,0.23,0.44,100.0,0.3,70.0,96.0,68.0,0
335200,,,,,100.0,0.3,62.0,96.0,68.0,0
335210,87.0,100.0,0.03,0.03,100.0,0.2,68.0,96.0,68.0,0
335220,90.0,98.0,0.03,0.03,100.0,0.2,63.0,96.0,65.0,0
335230,72.0,103.0,0.05,,100.0,0.3,39.0,96.0,65.0,0
335240,25.0,88.0,0.05,0.05,100.0,0.3,42.0,95.0,65.0,0
335250,32.0,103.0,0.82,0.88,50.0,0.39,28.0,95.0,65.0,0
335260,93.0,113.0,0.21,0.23,50.0,0.59,35.0,95.0,65.0,0
335270,93.0,101.0,0.06,0.06,100.0,0.2,36.0,96.0,65.0,0
335280,,,,,50.0,0.59,32.0,96.0,67.0,0
335290,36.0,91.0,0.05,0.05,100.0,0.3,33.0,96.0,67.0,0
335300,38.0,90.0,0.05,0.05,100.0,0.3,34.0,96.0,67.0,0
335310,96.0,100.0,0.06,0.06,100.0,0.2,34.0,96.0,67.0,0
335320,2.0,64.0,0.02,0.02,100.0,0.49,35.0,95.0,67.0,0
335330,42.0,200.0,0.03,0.03,100.0,0.3,35.0,95.0,67.0,0
335340,90.0,96.0,0.04,0.04,100.0,0.49,31.0,95.0,70.0,0
335350,64.0,83.0,0.03,0.04,100.0,0.3,36.0,95.0,70.0,0
335360,,,,,100.0,0.3,29.0,95.0,70.0,0
335370,56.0,100.0,0.03,0.04,100.0,0.3,32.0,95.0,70.0,0
335380,45.0,66.0,0.03,0.03,100.0,0.3,31.0,94.0,70.0,0
335390,65.0,104.0,0.04,0.04,100.0,0.3,38.0,94.0,70.0,0
335400,56.0,69.0,0.04,0.04,100.0,0.3,37.0,94.0,63.0,0
335410,,,,,100.0,0.3,54.0,94.0,63.0,0
335420,46.0,109.0,0.07,0.08,100.0,0.49,41.0,93.0,63.0,0
335430,47.0,82.0,0.0,,100.0,0.49,36.0,94.0,63.0,0
335440,31.0,148.0,0.01,0.07,100.0,0.49,47.0,93.0,63.0,0
335450,99.0,130.0,0.08,0.1,100.0,0.49,35.0,94.0,63.0,0
335460,35.0,120.0,0.03,0.05,100.0,0.3,58.0,94.0,63.0,0
335470,100.0,200.0,0.04,0.05,100.0,0.49,36.0,94.0,63.0,0
335480,21.0,91.0,0.0,,100.0,0.49,46.0,94.0,63.0,0
335490,72.0,250.0,,,100.0,0.49,57.0,94.0,63.0,0
335500,105.0,169.0,0.04,0.05,100.0,0.49,41.0,94.0,63.0,0
335510,115.0,162.0,0.04,0.05,100.0,0.49,35.0,94.0,63.0,0
335520,114.0,159.0,0.04,0.05,100.0,0.49,30.0,94.0,63.0,0
335530,64.0,98.0,,,100.0,0.49,32.0,94.0,63.0,0
335540,77.0,133.0,0.04,0.08,100.0,0.49,30.0,94.0,63.0,0
335550,92.0,115.0,0.04,0.05,100.0,0.49,53.0,95.0,63.0,0
335560,94.0,203.0,0.57,0.76,50.0,0.79,75.0,94.0,63.0,0
335570,,,,,100.0,0.3,68.0,94.0,63.0,0
335580,,,,,100.0,0.3,50.0,95.0,78.0,0
335610,96.0,161.0,0.05,0.08,100.0,0.49,44.0,94.0,78.0,0
335620,170.0,320.0,0.08,0.12,100.0,0.49,32.0,94.0,78.0,0
335630,53.0,105.0,0.07,0.1,100.0,0.49,32.0,94.0,78.0,0
335640,23.0,111.0,0.07,0.08,100.0,0.49,37.0,94.0,66.0,0
335650,102.0,460.0,0.14,0.2,100.0,0.49,69.0,94.0,66.0,0
335660,29.0,150.0,0.0,0.03,100.0,0.49,64.0,94.0,66.0,0
335670,,,,,100.0,0.59,62.0,94.0,66.0,0
335680,30.0,141.0,0.08,0.08,100.0,0.49,29.0,94.0,66.0,0
335690,163.0,610.0,0.44,0.57,100.0,0.3,37.0,94.0,66.0,0
335700,91.0,142.0,0.07,0.08,100.0,0.49,30.0,94.0,60.0,0
335710,63.0,90.0,0.03,0.03,100.0,0.3,46.0,94.0,60.0,0
335720,,,,,100.0,0.3,29.0,94.0,60.0,0
335730,1.0,75.0,0.07,0.07,100.0,0.49,27.0,94.0,60.0,0
335740,96.0,106.0,0.03,0.03,50.0,0.2,29.0,94.0,60.0,0
335750,18.0,183.0,0.04,0.04,100.0,0.3,33.0,94.0,60.0,0
335760,8.0,96.0,0.08,0.09,100.0,0.39,34.0,94.0,62.0,0
335770,67.0,82.0,0.08,0.09,100.0,0.49,67.0,94.0,62.0,0
335780,60.0,81.0,0.08,0.09,100.0,0.49,66.0,94.0,62.0,0
335790,,,,,100.0,0.3,64.0,94.0,62.0,0
335800,65.0,146.0,,,100.0,0.49,59.0,94.0,62.0,0
335810,88.0,105.0,0.03,0.03,100.0,0.2,30.0,94.0,62.0,0
335820,90.0,104.0,0.03,0.03,100.0,0.3,40.0,94.0,64.0,0
335830,71.0,101.0,0.03,0.03,100.0,0.2,32.0,94.0,64.0,0
335840,67.0,300.0,0.14,0.16,50.0,0.59,31.0,94.0,64.0,0
335850,51.0,78.0,,,100.0,0.49,32.0,94.0,64.0,0
335860,78.0,101.0,0.03,0.03,100.0,0.3,33.0,95.0,64.0,0
335870,36.0,122.0,,,100.0,0.49,36.0,95.0,64.0,0
335880,82.0,97.0,0.03,0.03,100.0,0.2,32.0,94.0,72.0,0
335890,137.0,1004.0,0.45,0.65,100.0,0.59,44.0,95.0,72.0,0
335900,24.0,58.0,0.03,0.03,50.0,0.59,59.0,95.0,72.0,0
335910,63.0,158.0,0.04,0.05,50.0,0.59,63.0,96.0,72.0,0
335920,51.0,120.0,0.04,0.08,100.0,0.49,50.0,95.0,72.0,0
335930,83.0,95.0,0.08,0.11,50.0,0.59,34.0,95.0,72.0,0
335940,44.0,83.0,0.0,,100.0,0.49,48.0,96.0,97.0,0
335950,,,,,100.0,0.3,57.0,97.0,97.0,0
335960,105.0,148.0,0.05,0.07,100.0,0.39,54.0,97.0,97.0,0
335970,11.0,19.0,0.07,0.09,50.0,0.59,44.0,96.0,97.0,0
335980,109.0,174.0,0.42,0.57,50.0,0.69,48.0,96.0,97.0,0
335990,44.0,152.0,0.07,0.08,100.0,0.49,45.0,97.0,97.0,0
336010,,,,,100.0,0.3,47.0,96.0,65.0,0
336020,24.0,103.0,0.03,0.04,100.0,0.3,51.0,96.0,65.0,0
336030,85.0,98.0,0.06,0.06,100.0,0.2,51.0,96.0,65.0,0
336040,2.0,11.0,0.08,0.09,100.0,0.49,44.0,96.0,65.0,0
336050,52.0,99.0,0.0,,100.0,0.49,61.0,96.0,65.0,0
336060,52.0,99.0,0.0,,100.0,0.49,42.0,96.0,60.0,0
336070,48.0,63.0,0.02,0.02,50.0,0.3,37.0,96.0,60.0,0
336080,59.0,71.0,0.03,0.03,100.0,0.3,44.0,96.0,60.0,0
336090,63.0,74.0,0.03,0.03,100.0,0.3,54.0,97.0,60.0,0
336100,72.0,78.0,0.03,0.04,100.0,0.3,71.0,97.0,60.0,0
336120,82.0,180.0,0.15,0.19,50.0,0.59,31.0,95.0,65.0,0
336130,22.0,116.0,0.02,0.08,100.0,0.49,46.0,95.0,65.0,0
336150,3.0,82.0,0.4,0.42,100.0,0.59,31.0,95.0,65.0,0
336160,36.0,72.0,0.05,0.05,100.0,0.3,38.0,95.0,65.0,0
336170,34.0,64.0,0.05,0.06,100.0,0.3,68.0,95.0,65.0,0
336180,65.0,80.0,0.05,0.06,100.0,0.3,59.0,95.0,66.0,0
336190,85.0,107.0,0.03,0.04,100.0,0.3,38.0,95.0,66.0,0
336200,91.0,100.0,0.03,0.03,100.0,0.2,35.0,95.0,66.0,0
336210,40.0,109.0,0.05,0.05,100.0,0.3,38.0,96.0,66.0,0
336220,89.0,98.0,0.03,0.03,100.0,0.2,32.0,96.0,66.0,0
336230,101.0,155.0,0.07,0.08,100.0,0.49,39.0,95.0,66.0,0
336240,90.0,150.0,0.01,0.08,100.0,0.49,32.0,96.0,63.0,0
336250,32.0,63.0,0.06,0.06,100.0,0.3,41.0,96.0,63.0,0
336260,39.0,72.0,0.0,,100.0,0.49,69.0,96.0,63.0,0
336270,52.0,85.0,0.03,0.03,100.0,0.3,66.0,96.0,63.0,0
336280,120.0,420.0,0.11,0.2,100.0,0.49,65.0,96.0,63.0,0
336290,51.0,60.0,0.04,0.04,100.0,0.3,44.0,95.0,63.0,0
336300,93.0,102.0,0.06,0.06,100.0,0.2,35.0,95.0,69.0,0
336310,92.0,151.0,0.07,0.09,100.0,0.49,35.0,95.0,69.0,0
336320,43.0,71.0,0.07,,100.0,0.3,32.0,95.0,69.0,0
336330,41.0,69.0,0.07,0.07,100.0,0.3,32.0,95.0,69.0,0
336340,,,,,100.0,0.3,40.0,95.0,69.0,0
336360,76.0,93.0,,,100.0,0.49,39.0,95.0,64.0,0
336370,93.0,140.0,0.23,0.53,50.0,0.59,32.0,95.0,64.0,0
336380,39.0,63.0,0.07,0.07,100.0,0.3,57.0,95.0,64.0,0
336390,77.0,119.0,0.07,0.08,100.0,0.49,64.0,95.0,64.0,0
336400,,,,,100.0,0.2,68.0,95.0,64.0,0
336410,88.0,101.0,0.08,0.09,100.0,0.49,45.0,95.0,64.0,0
336420,93.0,150.0,0.06,0.08,100.0,0.49,37.0,95.0,67.0,0
336430,28.0,52.0,0.07,0.07,100.0,0.3,45.0,96.0,67.0,0
336440,107.0,194.0,0.0,0.05,100.0,0.3,42.0,97.0,67.0,0
336450,39.0,109.0,0.03,0.04,100.0,0.39,37.0,97.0,67.0,0
336460,,,,,100.0,0.3,47.0,97.0,67.0,0
336470,96.0,137.0,0.19,0.3,50.0,0.59,34.0,98.0,67.0,0
336480,92.0,103.0,0.03,0.03,100.0,0.2,35.0,97.0,73.0,0
336490,94.0,101.0,0.06,0.06,100.0,0.2,33.0,96.0,73.0,0
336500,95.0,101.0,0.03,0.03,100.0,0.2,46.0,96.0,73.0,0
336510,92.0,101.0,0.06,0.06,100.0,0.2,38.0,96.0,73.0,0
336520,88.0,88.0,0.03,0.03,100.0,0.2,37.0,97.0,73.0,0
336530,78.0,101.0,0.05,0.05,100.0,0.49,39.0,97.0,73.0,0
336540,5.0,25.0,0.02,0.02,30.0,0.05,41.0,96.0,69.0,0
336550,87.0,100.0,0.03,0.03,100.0,0.2,37.0,96.0,69.0,0
336560,28.0,137.0,0.02,0.08,100.0,0.49,47.0,97.0,69.0,0
336570,3.0,31.0,0.05,0.05,100.0,0.39,43.0,96.0,69.0,0
336580,,,,,100.0,0.3,52.0,96.0,69.0,0
336590,21.0,109.0,0.0,,100.0,0.49,42.0,96.0,69.0,0
336600,28.0,130.0,0.04,0.08,100.0,0.49,32.0,97.0,61.0,0
336610,,,,,100.0,0.3,50.0,96.0,61.0,0
336620,105.0,242.0,0.2,0.26,50.0,0.39,42.0,96.0,61.0,0
336630,78.0,87.0,0.03,0.04,100.0,0.3,31.0,97.0,61.0,0
336640,60.0,137.0,,,100.0,0.3,33.0,97.0,61.0,0
336650,55.0,230.0,0.13,0.16,200.0,0.39,58.0,97.0,61.0,0
336660,90.0,100.0,0.08,0.08,100.0,0.49,70.0,97.0,62.0,0
336670,26.0,106.0,,,100.0,0.49,36.0,97.0,62.0,0
336680,69.0,93.0,,,100.0,0.49,40.0,97.0,62.0,0
336690,88.0,102.0,0.03,0.03,100.0,0.2,40.0,97.0,62.0,0
336700,64.0,88.0,0.05,0.07,100.0,0.3,45.0,97.0,62.0,0
336710,,,,,100.0,0.3,52.0,97.0,62.0,0
336720,107.0,122.0,0.04,0.04,100.0,0.59,49.0,97.0,66.0,0
336730,51.0,82.0,,,100.0,0.49,73.0,96.0,66.0,0
336740,37.0,112.0,,,100.0,0.3,69.0,95.0,66.0,0
336750,93.0,93.0,0.02,0.02,50.0,0.2,49.0,95.0,66.0,0
336760,60.0,75.0,,,100.0,0.3,41.0,95.0,66.0,0
336770,88.0,90.0,0.02,0.03,100.0,0.2,38.0,95.0,66.0,0
336780,57.0,65.0,,,100.0,0.3,39.0,95.0,60.0,0
336790,138.0,370.0,0.08,0.12,100.0,0.49,45.0,95.0,60.0,0
336800,68.0,69.0,0.03,0.03,100.0,0.3,41.0,96.0,60.0,0
336810,91.0,91.0,0.02,0.02,100.0,0.2,40.0,95.0,60.0,0
336820,93.0,156.0,0.16,0.16,100.0,0.59,42.0,96.0,60.0,0
336830,134.0,512.0,0.35,0.42,50.0,0.59,40.0,96.0,60.0,0
336840,87.0,87.0,0.03,0.03,100.0,0.2,38.0,95.0,72.0,0
336850,62.0,62.0,0.02,0.02,100.0,0.2,61.0,96.0,72.0,0
336880,87.0,87.0,0.03,0.03,100.0,0.2,52.0,97.0,72.0,0
336890,76.0,97.0,0.04,0.05,100.0,0.37,35.0,96.0,72.0,0
336900,23.0,122.0,0.02,0.08,100.0,0.49,38.0,96.0,65.0,0
336910,23.0,99.0,0.09,0.13,50.0,0.39,43.0,97.0,65.0,0
336920,29.0,139.0,0.07,0.08,100.0,0.49,37.0,96.0,65.0,0
336930,26.0,78.0,0.0,,100.0,0.49,39.0,97.0,65.0,0
336940,21.0,111.0,0.04,0.04,100.0,0.3,36.0,97.0,65.0,0
336950,67.0,91.0,0.03,0.04,50.0,0.39,38.0,97.0,65.0,0
336960,81.0,81.0,0.02,0.02,50.0,0.2,38.0,97.0,60.0,0
336970,80.0,107.0,0.04,0.04,100.0,0.3,49.0,97.0,60.0,0
336980,,,,,100.0,0.3,35.0,97.0,60.0,0
336990,49.0,126.0,0.05,0.05,50.0,0.59,33.0,97.0,60.0,0
337000,41.0,65.0,0.03,0.03,100.0,0.3,34.0,97.0,60.0,0
337010,76.0,96.0,0.03,0.04,100.0,0.2,56.0,98.0,60.0,0
337020,,,,,100.0,0.3,72.0,96.0,65.0,0
